prov_id,location_id,muni_name,party_acronym_original,party_acronym,political_party_slug,political_party_long_name,color,color_hex,seats_available,party_seats,rank,color_string,show
49,49147,Peleagonzalo,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,pp_psoe,FALSE
43,43162,Vandellòs i l'Hospitalet de l'Infant,JxCat-JUNTS,JUNTS,junts,JUNTS PER CATALUNYA,junts,#e64f80,13,2,2,cs_cup_erc_fic_junts_pp_psoe,TRUE
43,43162,Vandellòs i l'Hospitalet de l'Infant,FIC,FIC,fic,FEDERACIO D'INDEPENDENTS DE CATALUNYA,fic,#C3CB27,13,1,3,cs_cup_erc_fic_junts_pp_psoe,TRUE
43,43162,Vandellòs i l'Hospitalet de l'Infant,ERC - AM,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,erc,#f36e22,13,1,4,cs_cup_erc_fic_junts_pp_psoe,TRUE
49,49149,Peñausende,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,4,1,pp_psoe,FALSE
49,49149,Peñausende,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,3,2,pp_psoe,FALSE
43,43162,Vandellòs i l'Hospitalet de l'Infant,CUP-AMUNT,CUP-AMUNT,cup-amunt,CANDIDATURA D'UNITAT POPULAR-ALTERNATIVA MUNICIPALISTA,cup,#F5F200,13,1,5,cs_cup_erc_fic_junts_pp_psoe,TRUE
49,49150,Peque,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
49,49150,Peque,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
43,43162,Vandellòs i l'Hospitalet de l'Infant,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,13,1,6,cs_cup_erc_fic_junts_pp_psoe,TRUE
49,49151,"Perdigón, El",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,4,1,pp_psoe,FALSE
49,49151,"Perdigón, El",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,3,2,pp_psoe,FALSE
43,43162,Vandellòs i l'Hospitalet de l'Infant,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,13,1,7,cs_cup_erc_fic_junts_pp_psoe,TRUE
49,49152,Pereruela,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,4,1,cs_pp_psoe,FALSE
49,49152,Pereruela,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,2,2,cs_pp_psoe,FALSE
49,49152,Pereruela,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,7,1,3,cs_pp_psoe,FALSE
25,25909,"Vansa i Fórnols, La",JxCat-JUNTS,JUNTS,junts,JUNTS PER LA VANSA I FÓRNOLS,junts,#e64f80,5,4,1,alternativa_junts,TRUE
49,49153,Perilla de Castro,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
49,49153,Perilla de Castro,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
25,25909,"Vansa i Fórnols, La",AV,ALTV,altv,ALTERNATIVA PER LA VALL,alt-1,#6C949A,5,1,2,alternativa_junts,TRUE
39,39096,Vega de Liébana,P.R.C.,PRC,prc,PARTIDO REGIONALISTA DE CANTABRIA,prc,#B2CF00,7,5,1,pp_prc_psoe,TRUE
39,39096,Vega de Liébana,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,1,2,pp_prc_psoe,TRUE
39,39096,Vega de Liébana,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,1,3,pp_prc_psoe,TRUE
49,49155,Piedrahita de Castro,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,3,2,1,cs_pp,FALSE
49,49155,Piedrahita de Castro,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,1,2,cs_pp,FALSE
39,39097,Vega de Pas,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,5,1,pp_prc,TRUE
49,49156,Pinilla de Toro,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
49,49156,Pinilla de Toro,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
39,39097,Vega de Pas,P.R.C.,PRC,prc,PARTIDO REGIONALISTA DE CANTABRIA,prc,#B2CF00,7,2,2,pp_prc,TRUE
49,49157,Pino del Oro,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,4,1,pp_psoe,FALSE
49,49157,Pino del Oro,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,1,2,pp_psoe,FALSE
35,35033,Vega de San Mateo,AVESAN,AVESAN,avesan,ASAMBLEA DE VECINOS DE SAN MATEO,otro-5,#6c9a72,13,8,1,otro-2_otro-4_psoe,TRUE
49,49158,"Piñero, El",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
49,49158,"Piñero, El",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
35,35033,Vega de San Mateo,A.x.S.M.,AxSM,axsm,ALTERNATIVA POR SAN MATEO,otro-2,#6C7D9A,13,4,2,otro-2_otro-4_psoe,TRUE
35,35033,Vega de San Mateo,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,13,1,3,otro-2_otro-4_psoe,TRUE
04,04098,Vélez-Blanco,PSOE-A,PSOE-A,psoe-a,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,psoe,#e70000,9,4,1,cs_otro-1_psoe,TRUE
04,04098,Vélez-Blanco,CCVB,CCVB,NA,NA,otro-1,#6C949A,9,4,2,cs_otro-1_psoe,TRUE
04,04098,Vélez-Blanco,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,9,1,3,cs_otro-1_psoe,TRUE
49,49160,Pobladura de Valderaduey,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,3,1,psoe,FALSE
29,29094,Vélez-Málaga,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,25,10,1,and-x-si_otro-3_pp_psoe,TRUE
49,49162,Porto,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,4,1,pp_psoe,FALSE
49,49162,Porto,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,1,2,pp_psoe,FALSE
29,29094,Vélez-Málaga,PSOE-A,PSOE-A,psoe-a,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,psoe,#e70000,25,7,2,and-x-si_otro-3_pp_psoe,TRUE
29,29094,Vélez-Málaga,G.I.P.M.T.M.,GIPMTM,NA,NA,otro-3,#6c9a89,25,6,3,and-x-si_otro-3_pp_psoe,TRUE
29,29094,Vélez-Málaga,AxSI,AxSI,and-x-si,ANDALUCIA POR SI,and-x-si,#A4D700,25,2,4,and-x-si_otro-3_pp_psoe,TRUE
04,04099,Vélez-Rubio,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,13,6,1,cs_otro-2_pp_psoe,TRUE
49,49164,Pozuelo de Tábara,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,4,1,pp_psoe,FALSE
49,49164,Pozuelo de Tábara,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,1,2,pp_psoe,FALSE
04,04099,Vélez-Rubio,PSOE-A,PSOE-A,psoe-a,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,psoe,#e70000,13,3,2,cs_otro-2_pp_psoe,TRUE
04,04099,Vélez-Rubio,UNIDXS X VR,UNIDXS X VR,NA,NA,otro-2,#6C7D9A,13,2,3,cs_otro-2_pp_psoe,TRUE
04,04099,Vélez-Rubio,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,13,2,4,cs_otro-2_pp_psoe,TRUE
49,49166,Puebla de Sanabria,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,5,1,pp_psoe,FALSE
49,49166,Puebla de Sanabria,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,4,2,pp_psoe,FALSE
47,47190,Velilla,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,ag-2_pp,TRUE
49,49167,Pueblica de Valverde,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,4,1,psoe,FALSE
47,47190,Velilla,AGRUPACION ELECTORES VELILLA,AGRUPACION ELECTORES VELILLA,NA,NA,ag-2,#D3A900,5,1,2,ag-2_pp,TRUE
49,49168,Quintanilla del Monte,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
49,49168,Quintanilla del Monte,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
50,50278,Velilla de Ebro,PAR,PAR,par,PARTIDO ARAGONES,par,#ed7714,5,5,1,par,TRUE
49,49169,Quintanilla del Olmo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
28,28167,Velilla de San Antonio,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,17,7,1,cs_iu_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
49,49170,Quintanilla de Urz,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,4,1,pp_psoe,FALSE
49,49170,Quintanilla de Urz,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,1,2,pp_psoe,FALSE
28,28167,Velilla de San Antonio,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,17,2,2,cs_iu_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
28,28167,Velilla de San Antonio,ESPAÑA2000,ESPAÑA2000,NA,NA,otro-4,#9a6c7d,17,2,3,cs_iu_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
28,28167,Velilla de San Antonio,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,17,2,4,cs_iu_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
28,28167,Velilla de San Antonio,IU MeP,IU-MEP,iu-mep,IZQUIERDA UNIDA-MADRID EN PIE,iu,#00973D,17,1,5,cs_iu_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
28,28167,Velilla de San Antonio,PODEMOS,PODEMOS,podemos,UNIDAS PODEMOS,podemos,#7E0C6D,17,1,6,cs_iu_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
49,49172,Rabanales,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,6,1,pp_psoe,FALSE
49,49172,Rabanales,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,1,2,pp_psoe,FALSE
28,28167,Velilla de San Antonio,VOX,VOX,vox,VOX,vox,#36C725,17,1,7,cs_iu_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
49,49173,Rábano de Aliste,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,4,1,pp_psoe,FALSE
49,49173,Rábano de Aliste,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,3,2,pp_psoe,FALSE
28,28167,Velilla de San Antonio,VIVE-VELILLA,VIVE-VELILLA,NA,NA,otro-2,#6C7D9A,17,1,8,cs_iu_otro-2_otro-3_podemos_pp_psoe_vox,TRUE
49,49174,Requejo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
49,49174,Requejo,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
43,43163,"Vendrell, El",PSC-CP,PSC-CP,psc-cp,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DEL PROGRÉS,psoe,#e70000,21,7,1,cs_erc_fic_junts_otro-1_podemos_psoe,TRUE
49,49175,Revellinos,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,5,1,pp_psoe,FALSE
49,49175,Revellinos,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,pp_psoe,FALSE
43,43163,"Vendrell, El",SOM POBLE-ERC-AM,SP-ERC-AM,sp-erc-am,SOM POBLE-ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,erc,#f36e22,21,6,2,cs_erc_fic_junts_otro-1_podemos_psoe,TRUE
49,49176,Riofrío de Aliste,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,6,1,cs_pp,FALSE
49,49176,Riofrío de Aliste,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,7,1,2,cs_pp,FALSE
43,43163,"Vendrell, El",Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,21,2,3,cs_erc_fic_junts_otro-1_podemos_psoe,TRUE
49,49177,Rionegro del Puente,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,6,1,pp_psoe,FALSE
49,49177,Rionegro del Puente,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,1,2,pp_psoe,FALSE
43,43163,"Vendrell, El",JUNTS,JUNTS,junts,JUNTS PEL VENDRELL,junts,#e64f80,21,2,4,cs_erc_fic_junts_otro-1_podemos_psoe,TRUE
43,43163,"Vendrell, El",PRIMÀRIES,PRIM,prim,PEL VENDRELL– PRIMARIES DE CATALUNYA,otro-1,#6C949A,21,2,5,cs_erc_fic_junts_otro-1_podemos_psoe,TRUE
43,43163,"Vendrell, El",PODEMOS,PODEMOS,podemos,UNIDAS PODEMOS,podemos,#7E0C6D,21,1,6,cs_erc_fic_junts_otro-1_podemos_psoe,TRUE
43,43163,"Vendrell, El",AVP - FIC,AVP-FIC,avp-fic,AGRUPACIO VEINAL PLATGES-FEDERACIÓ D'INDEPENDENTS DE CATALUNYA,fic,#C3CB27,21,1,7,cs_erc_fic_junts_otro-1_podemos_psoe,TRUE
45,45183,"Ventas de Retamosa, Las",APV,APV,NA,NA,otro-3,#6c9a89,11,5,1,cs_otro-3_podemos_pp_psoe_vox,TRUE
45,45183,"Ventas de Retamosa, Las",Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,11,2,2,cs_otro-3_podemos_pp_psoe_vox,TRUE
49,49179,Robleda-Cervantes,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,5,1,pp_psoe,FALSE
49,49179,Robleda-Cervantes,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,pp_psoe,FALSE
45,45183,"Ventas de Retamosa, Las",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,1,3,cs_otro-3_podemos_pp_psoe_vox,TRUE
45,45183,"Ventas de Retamosa, Las",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,1,4,cs_otro-3_podemos_pp_psoe_vox,TRUE
45,45183,"Ventas de Retamosa, Las",PODEMOS - IU,PODEMOS-IU,podemos-iu,UNIDAS PODEMOS-IZQUIERDA UNIDA,podemos,#7E0C6D,11,1,5,cs_otro-3_podemos_pp_psoe_vox,TRUE
45,45183,"Ventas de Retamosa, Las",VOX,VOX,vox,VOX,vox,#36C725,11,1,6,cs_otro-3_podemos_pp_psoe_vox,TRUE
49,49181,Rosinos de la Requejada,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,5,1,pp_psoe,FALSE
49,49181,Rosinos de la Requejada,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,pp_psoe,FALSE
28,28169,Venturada,IM,IM,im,INDEPENDIENTES DE MONTERREY,ind-c,#ba9500,11,7,1,cs_ind-c_psoe_somos,TRUE
28,28169,Venturada,SOMOS,SOMOS,NA,NA,somos,#01CFA7,11,2,2,cs_ind-c_psoe_somos,TRUE
28,28169,Venturada,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,11,1,3,cs_ind-c_psoe_somos,TRUE
28,28169,Venturada,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,11,1,4,cs_ind-c_psoe_somos,TRUE
17,17211,Verges,JFP-AMUNT,JFP-AMUNT,jfp-amunt,JUNTS FEM POBLE-ALTERNATIVA MUNICIPALISTA,amunt,#F5F200,9,9,1,amunt,TRUE
49,49184,Samir de los Caños,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,5,1,pp,FALSE
43,43164,Vespella de Gaià,PSC-CP,PSC-CP,psc-cp,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DEL PROGRÉS,psoe,#e70000,7,6,1,am_psoe,TRUE
49,49185,San Agustín del Pozo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,5,1,pp,FALSE
43,43164,Vespella de Gaià,AV-AM,AV-AM,av-am,AMICS DE VESPELLA-ACORD MUNICIPAL,am,#4EB933,7,1,2,am_psoe,TRUE
49,49186,San Cebrián de Castro,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
49,49186,San Cebrián de Castro,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
42,42204,Viana de Duero,P.P.SO.,PPSO,ppso,PLATAFORMA DEL PUEBLO SORIANO,ppso,#38A6AF,3,2,1,ppso_psoe,TRUE
49,49187,San Cristóbal de Entreviñas,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,6,1,pp_psoe,FALSE
49,49187,San Cristóbal de Entreviñas,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,3,2,pp_psoe,FALSE
42,42204,Viana de Duero,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,3,1,2,ppso_psoe,TRUE
49,49188,San Esteban del Molar,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
49,49188,San Esteban del Molar,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
04,04102,Vícar,PSOE-A,PSOE-A,psoe-a,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,psoe,#e70000,21,13,1,otro-5_pp_psoe_vox,TRUE
49,49189,San Justo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,5,1,pp,FALSE
04,04102,Vícar,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,21,4,2,otro-5_pp_psoe_vox,TRUE
49,49190,San Martín de Valderaduey,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
04,04102,Vícar,VOX,VOX,vox,VOX,vox,#36C725,21,3,3,otro-5_pp_psoe_vox,TRUE
49,49191,San Miguel de la Ribera,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,5,1,pp_psoe,FALSE
49,49191,San Miguel de la Ribera,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,2,2,pp_psoe,FALSE
04,04102,Vícar,PARA LA GENTE,PLG,plg,PARA LA GENTE,otro-5,#6c9a72,21,1,4,otro-5_pp_psoe_vox,TRUE
38,38051,"Victoria de Acentejo, La",P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,13,7,1,cca_pp_psoe,TRUE
38,38051,"Victoria de Acentejo, La",CCa-PNC,CCA-PNC,cca-pnc,COALICION CANARIA-PARTIDO NACIONALISTA CANARIO,cca,#ffe46e,13,4,2,cca_pp_psoe,TRUE
38,38051,"Victoria de Acentejo, La",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,13,2,3,cca_pp_psoe,TRUE
49,49193,San Pedro de Ceque,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,4,1,cs_pp_psoe,FALSE
49,49193,San Pedro de Ceque,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,7,2,2,cs_pp_psoe,FALSE
49,49193,San Pedro de Ceque,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,1,3,cs_pp_psoe,FALSE
14,14065,"Victoria, La",VLV,VLV,NA,NA,otro-2,#6C7D9A,11,5,1,iu_otro-2_pp_psoe,TRUE
49,49194,San Pedro de la Nave-Almendra,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,5,1,cs_psoe,FALSE
49,49194,San Pedro de la Nave-Almendra,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,7,2,2,cs_psoe,FALSE
14,14065,"Victoria, La",PSOE-A,PSOE-A,psoe-a,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,psoe,#e70000,11,3,2,iu_otro-2_pp_psoe,TRUE
14,14065,"Victoria, La",PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,11,2,3,iu_otro-2_pp_psoe,TRUE
14,14065,"Victoria, La",IU ANDALUCÍA,IU,iu,IZQUIERDA UNIDA,iu,#00973D,11,1,4,iu_otro-2_pp_psoe,TRUE
17,17212,Vidrà,JPV,JPV,jpv,JUNTS PER VIDRÀ,otro-3,#6c9a89,5,3,1,am_otro-3,TRUE
49,49199,Santa Colomba de las Monjas,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,7,1,psoe,FALSE
17,17212,Vidrà,IpV ? AM,IND-AM,ind-am,INDEPENDENTS PER VIDRÀ-ACORD MUNICIPAL,am,#4EB933,5,2,2,am_otro-3,TRUE
49,49200,Santa Cristina de la Polvorosa,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,9,5,1,pp_psoe,FALSE
49,49200,Santa Cristina de la Polvorosa,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,9,4,2,pp_psoe,FALSE
25,25243,Vielha e Mijaran,UA-PSC-CP,UA-PSC-CP,ua-psc-cp,UNITAT D’ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DEL PROGRÉS,psoe,#e70000,13,9,1,otro-3_pna_psoe,TRUE
49,49201,Santa Croya de Tera,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,6,1,pp_psoe,FALSE
49,49201,Santa Croya de Tera,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,1,2,pp_psoe,FALSE
25,25243,Vielha e Mijaran,CDA-PNA,CDA-PNA,cda-pna,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,otro-1,#6C949A,13,3,2,otro-3_pna_psoe,TRUE
49,49202,Santa Eufemia del Barco,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,5,4,1,pp_psoe,FALSE
49,49202,Santa Eufemia del Barco,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,5,1,2,pp_psoe,FALSE
25,25243,Vielha e Mijaran,ARAN AMASSA,ARAM,aram,ARAN AMASSA,otro-5,#6c9a72,13,1,3,otro-3_pna_psoe,TRUE
49,49203,Santa María de la Vega,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,5,1,pp_psoe,FALSE
49,49203,Santa María de la Vega,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,2,pp_psoe,FALSE
36,36057,Vigo,PSdeG-PSOE,PSdeG-PSOE,psg-psoe,PARTIDO SOCIALISTA DE GALICIA-PSOE,psoe,#e70000,27,20,1,bng_otro-2_pp_psoe,TRUE
49,49204,Santa María de Valverde,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,3,3,1,pp,FALSE
36,36057,Vigo,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,27,4,2,bng_otro-2_pp_psoe,TRUE
36,36057,Vigo,MAREA DE VIGO,MAREA DE VIGO,NA,NA,otro-5,#6c9a72,27,2,3,bng_otro-2_pp_psoe,TRUE
36,36057,Vigo,B.N.G.,BNG,bng,BLOQUE NACIONALISTA GALEGO,bng,#68AFE6,27,1,4,bng_otro-2_pp_psoe,TRUE
26,26165,Viguera,SV,SV,NA,NA,otro-5,#6c9a72,7,3,1,otro-4_pp_psoe,TRUE
26,26165,Viguera,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,2,2,otro-4_pp_psoe,TRUE
49,49206,Santibáñez de Vidriales,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,4,1,pp_psoe,FALSE
49,49206,Santibáñez de Vidriales,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,3,2,pp_psoe,FALSE
26,26165,Viguera,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,2,3,otro-4_pp_psoe,TRUE
36,36059,Vila de Cruces,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,13,6,1,bng_otro-3_pp_psoe,TRUE
36,36059,Vila de Cruces,XPC,XPC,NA,NA,otro-6,#ed7714,13,3,2,bng_otro-3_pp_psoe,TRUE
36,36059,Vila de Cruces,B.N.G.,BNG,bng,BLOQUE NACIONALISTA GALEGO,bng,#68AFE6,13,3,3,bng_otro-3_pp_psoe,TRUE
36,36059,Vila de Cruces,PSdeG-PSOE,PSdeG-PSOE,psg-psoe,PARTIDO SOCIALISTA DE GALICIA-PSOE,psoe,#e70000,13,1,4,bng_otro-3_pp_psoe,TRUE
49,49208,San Vicente de la Cabeza,PP,PP,pp,PARTIDO POPULAR,pp,#0166dc,7,4,1,cs_pp,FALSE
49,49208,San Vicente de la Cabeza,Cs,Cs,c-s,CIUDADANOS PARTIDO DE LA CIUDADANIA,cs,#feb806,7,3,2,cs_pp,FALSE
43,43170,Vila-rodona,SV,SOM,som,SOM-HI VILA-RODONA,som,#01CFA7,9,9,1,som,TRUE
49,49209,San Vitero,P.S.O.E.,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,psoe,#e70000,7,4,1,pp_psoe,FALSE
